resolution_minutes,purchase_amount,override,agent_id,status,buyer_id,purchase_id,has_photo,created_at,category,return_amount,reason,refund_request_id
18,1535.68,yes,agent_028,approved,buyer_0555,purchase_103810,no,2026-06-12 01:59:00,electronics,1476.32, damaged_item ,refund_req_303810
54,1329.14,no,agent_003,approved,buyer_0099,purchase_103522,yes,2026-05-09 12:20:00,appliances,1329.14,damaged_item,refund_req_303522
57,1539.43,no,agent_030,approved,buyer_0156,purchase_101548,yes,2026-04-16 22:31:00,electronics,1037.83,item_not_as_described,refund_req_301548
64,659.11,no,agent_030,declined,buyer_0349,purchase_102821,yes,2026-06-14 01:56:00,electronics,425.37,not_working,refund_req_302821
54,379.31,no,agent_019,declined,buyer_0387,purchase_102486,yes,2026-05-24 09:26:00,home,103.59,missing_part,refund_req_302486
19,1663.96,yes,agent_016,approved,buyer_0550,purchase_103840,yes,2026-05-28 04:48:00,electronics,1324.69,not_working,refund_req_303840
74,630.98,no,agent_024,  approved  ,buyer_0572,purchase_101873,yes,2026-04-13 02:27:00,fashion,370.88,wrong_size,refund_req_301873
100,46.51,no,agent_015,declined,buyer_0254,purchase_100139,no,2026-05-11 14:28:00,sports,37.88,wrong_size,refund_req_300139
39,1086.03,no,agent_013,approved,buyer_0436,purchase_103373,yes,2026-04-30 03:49:00,fashion,1086.03,wrong_size,refund_req_303373
1,1476.28,yes,agent_901,approved,buyer_9901,purchase_104760,no,2026-05-21 07:59:00,electronics,1341.24,item_not_as_described,refund_req_304760
88,1568.74,no,agent_012,declined,buyer_0578,purchase_101537,no,2026-04-09 22:42:00,appliances,714.51,missing_part,refund_req_301537
24,401.22,no,agent_803,approved,buyer_8003,purchase_104659,,2026-06-14 06:29:00,  sports  ,268.55,wrong_size,refund_req_304659
93,1161.92,no,agent_028,APPROVED,buyer_0533,purchase_101082,yes,2026-04-26 17:38:00, clothing ,921.07,item_not_as_described,refund_req_301082
,71.95,no,agent_011,approved,buyer_0420,purchase_100392,no,2026-04-26 11:39:00,sports,38.86,wrong_size,refund_req_300392
48,1097.88,no,agent_004,declined,buyer_0425,purchase_100267,yes,2026-05-08 02:16:00,appliances,635.39,not_working,refund_req_300267
53,32.02,yes,agent_005,approved,buyer_0459,purchase_101083,yes,2026-05-13 03:09:00,books,19.44,damaged_item,refund_req_301083
39,1135.46,no,agent_010,approved,buyer_0069,purchase_103226,no,2026-05-20 17:08:00,appliances,938.61,not_working,refund_req_303226
53,976.01,no,agent_018,approved,buyer_0285,purchase_101005,no,2026-04-30 16:19:00,sports,722.20,item_not_as_described,refund_req_301005
9,903.94,yes,agent_902,approved,buyer_9904,purchase_104927,no,2026-06-07 08:30:00,electronics,876.57,damaged_item,refund_req_304927
86,151.63,no,agent_023,declined,buyer_0232,purchase_100183,no,2026-05-20 02:51:00,beauty,38.27,allergic_reaction,refund_req_300183
1,264.24,no,agent_101,approved,buyer_0462,purchase_103681,no,2026-04-03 09:05:00,sports,133.46,item_not_as_described,refund_req_303681
54,506.03,no,agent_014,declined,buyer_0143,purchase_102924,yes,2026-05-15 00:56:00,home,355.61,item_not_as_described,refund_req_302924
84,115.66,no,agent_006,declined,buyer_0419,purchase_102120,yes,2026-05-27 04:22:00,beauty,39.55,allergic_reaction,refund_req_302120
58,1264.61,no,agent_022,APPROVED,buyer_0521,purchase_103425,,2026-05-21 02:20:00,fashion,1264.61,wrong_size,refund_req_303425
,295.46,no,agent_101,approved,buyer_0139,purchase_103752,no,2026-05-09 11:15:00,electronics,176.98,item_not_as_described,refund_req_303752
17,1084.60,no,agent_006,approved,buyer_0397,purchase_103470,yes,2026-04-15 06:56:00,Fashion,1084.60,wrong_size,refund_req_303470
4,613.08,no,agent_102,approved,buyer_0406,purchase_103642,yes,2026-04-25 21:46:00,luxury,518.79,item_not_as_described,refund_req_303642
36,1437.38,no,agent_030,approved,buyer_0269,purchase_102098,,2026-06-05 10:48:00,ELECTRONICS,677.23,item_not_as_described,refund_req_302098
10,1443.63,yes,agent_002,approved,buyer_0177,purchase_103965,no,2026-05-25 06:56:00,appliances,1418.30,,refund_req_303965
64,637.55,no,agent_022,approved,buyer_0005,purchase_100287,yes,2026-04-22 10:13:00,electronics,414.91,item_not_as_described,refund_req_300287
95,93.46,no,agent_002,approved,buyer_0492,purchase_102499,yes,2026-06-11 03:45:00,home,76.35,missing_part,refund_req_302499
12,1329.50,no,agent_004,approved,buyer_0140,purchase_103210,no,2026-05-01 04:30:00,appliances,903.78,damaged_item,refund_req_303210
52,245.10,no,agent_027,APPROVED,buyer_9007,purchase_104240,yes,2026-05-03 05:55:00,sports,158.30,item_not_as_described,refund_req_304240
59,114.21,no,agent_022,declined,buyer_0223,purchase_102560,yes,2026-05-27 05:22:00,clothing,64.53,changed_mind,refund_req_302560
53,418.90,no,agent_018,declined,buyer_0235,purchase_102118,no,2026-05-26 21:22:00,sports,262.10,damaged_item,refund_req_302118
44,2518.80,yes,agent_102,approved,buyer_0377,purchase_103447,yes,2026-05-22 18:37:00,luxury,2518.80,changed_mind,refund_req_303447
44,42.87,no,agent_016,declined,buyer_0249,purchase_102534,no,2026-04-08 16:41:00,books,13.95,damaged_item,refund_req_302534
70,1675.57,no,agent_008,approved,buyer_0182,purchase_100992,yes,2026-04-09 08:14:00,luxury,456.18,item_not_as_described,refund_req_300992
42,1342.02,no,agent_002,APPROVED,buyer_0589,purchase_103062,no,2026-04-27 21:18:00,electronics,1039.55,item_not_as_described,refund_req_303062
74,361.95,no,agent_029,declined,buyer_0232,purchase_102669,no,2026-06-09 00:34:00,sports,137.60,damaged_item,refund_req_302669
25,1957.31,no,agent_802,approved,buyer_8002,purchase_104709,no,2026-05-11 07:36:00,electronics,1188.18,not_working,refund_req_304709
82,131.57,no,agent_022,declined,buyer_0440,purchase_100750,no,2026-06-21 05:39:00,beauty,95.58,allergic_reaction,refund_req_300750
100,1673.45,no,agent_004,declined,buyer_0265,purchase_100199,yes,2026-04-20 19:46:00,electronics,941.64,missing_accessory,refund_req_300199
65,528.40,no,agent_015,declined,buyer_0442,purchase_101529,no,2026-06-17 20:51:00,electronics,210.84,item_not_as_described,refund_req_301529
5,15.36,no,agent_101,approved,buyer_0357,purchase_103788,yes,2026-04-01 21:51:00,beauty,10.56,allergic_reaction,refund_req_303788
17,2552.80,no,agent_015,  approved  ,buyer_0083,purchase_103122,no,2026-04-02 16:17:00,luxury,2281.36,item_not_as_described,refund_req_303122
106,1897.26,no,agent_021,approved,buyer_0405,purchase_101090,yes,2026-04-09 14:15:00,electronics,538.40,not_working,refund_req_301090
3,42.61,no,agent_102, approved ,buyer_0198,purchase_103535,yes,2026-04-11 11:02:00,books,23.08,changed_mind,refund_req_303535
66,141.36,no,agent_021,approved,buyer_0314,purchase_102274,yes,2026-04-19 08:05:00, beauty ,77.62,damaged_item,refund_req_302274
34,119.17,no,agent_028,declined,buyer_0165,purchase_100561,no,2026-06-03 00:04:00,beauty,91.96,allergic_reaction,refund_req_300561
10,1494.42,no,agent_102,approved,buyer_0587,purchase_103153,no,2026-06-11 04:37:00,Luxury,1338.39,item_not_as_described,refund_req_303153
45,204.09,no,agent_025,approved,buyer_0408,purchase_100186,no,2026-05-20 12:46:00,home,115.63,item_not_as_described,refund_req_300186
47,647.57,no,agent_008,approved,buyer_0023,purchase_101592,no,2026-04-02 22:56:00,electronics,326.69,item_not_as_described,refund_req_301592
110,188.61,no,agent_005,approved,buyer_0241,purchase_101732,no,2026-04-20 11:46:00,home,63.40,item_not_as_described,refund_req_301732
4,404.54,no,agent_102,approved,buyer_0388,purchase_103712,yes,2026-05-17 23:37:00,home,271.48,item_not_as_described,refund_req_303712
60,58.70,no,agent_029,approved,buyer_9004,purchase_104277,no,2026-04-24 01:01:00,beauty,49.37,allergic_reaction,refund_req_304277
4,996.74,no,agent_101,approved,buyer_0013,purchase_103762,yes,2026-04-23 18:47:00,electronics,593.38,missing_accessory,refund_req_303762
42,439.72,no,agent_011,approved,buyer_0148,purchase_100932,no,2026-04-19 21:45:00,sports,115.21,  damaged_item  ,refund_req_300932
89,87.77,no,agent_016,declined,buyer_0435,purchase_100776,yes,2026-05-25 02:45:00,books,51.88,changed_mind,refund_req_300776
2,2135.44,yes,agent_901,approved,buyer_9902,purchase_104766,no,2026-06-02 07:55:00,electronics,2002.26,,refund_req_304766
117,2420.63,no,agent_021,approved,buyer_0358,purchase_102915,yes,2026-04-13 18:21:00,luxury,994.76,item_not_as_described,refund_req_302915
50,38.88,no,agent_014,approved,buyer_0056,purchase_101699,no,2026-04-13 06:06:00,beauty,13.48,allergic_reaction,refund_req_301699
44,177.43,no,agent_029,declined,buyer_0141,purchase_101160,no,2026-06-05 05:20:00,  sports  ,89.29,wrong_size,refund_req_301160
84,1966.27,no,agent_004,approved,buyer_0386,purchase_102084,no,2026-06-07 16:00:00,luxury,840.41,changed_mind,refund_req_302084
91,157.97,no,agent_027,declined,buyer_0187,purchase_101341,yes,2026-06-03 07:26:00,fashion,84.93,item_not_as_described,refund_req_301341
101,1506.05,no,agent_005,approved,buyer_0023,purchase_100863,no,2026-05-08 17:52:00,appliances,944.82,missing_part,refund_req_300863
12,2006.84,yes,agent_703,approved,buyer_0516,purchase_104418,no,2026-05-09 06:14:00,electronics,1487.75,damaged_item,refund_req_304418
1,1117.63,no,agent_101,approved,buyer_0590,purchase_103717,yes,2026-06-01 11:48:00,appliances,593.69,,refund_req_303717
34,1093.76,yes,agent_003,approved,buyer_0262,purchase_103926,yes,2026-05-02 05:41:00,electronics,951.78,missing_accessory,refund_req_303926
44,589.50,no,agent_009, approved ,buyer_0098,purchase_100684,no,2026-05-12 06:44:00,home,384.71,item_not_as_described,refund_req_300684
42,1170.62,no,agent_016,declined,buyer_0526,purchase_100593,no,2026-05-26 03:40:00,appliances,750.52,  missing_part  ,refund_req_300593
18,1746.85,yes,agent_001,approved,buyer_0396,purchase_103931,,2026-04-23 11:05:00,electronics,1181.45,,refund_req_303931
87,890.63,no,agent_006,approved,buyer_0379,purchase_100487,yes,2026-04-21 08:32:00,appliances,714.01,missing_part,refund_req_300487
96,130.05,no,agent_013,approved,buyer_0438,purchase_100721,yes,2026-05-15 04:15:00,home,30.77,damaged_item,refund_req_300721
91,523.69,no,agent_024,declined,buyer_0293,purchase_102138,yes,2026-06-18 20:42:00,Electronics,133.70,missing_accessory,refund_req_302138
40,45.18,no,agent_006,approved,buyer_0520,purchase_100915,yes,2026-05-26 11:25:00,books,30.64,changed_mind,refund_req_300915
104,1789.88,no,agent_005,declined,buyer_0551,purchase_100958,no,2026-06-10 17:10:00,appliances,862.73,damaged_item,refund_req_300958
53,948.98,no,agent_026,declined,buyer_0433,purchase_102655,no,2026-05-03 21:53:00,beauty,674.64,changed_mind,refund_req_302655
83,57.41,no,agent_019,approved,buyer_0067,purchase_101939,yes,2026-05-20 13:43:00,books,32.30,  changed_mind  ,refund_req_301939
24,1057.15,yes,agent_017,approved,buyer_9003,purchase_104092,,2026-06-03 14:22:00,beauty,870.65,damaged_item,refund_req_304092
20,1201.65,yes,agent_001,approved,buyer_0280,purchase_103912,yes,2026-05-05 12:21:00,electronics,913.80,item_not_as_described,refund_req_303912
27,665.92,no,agent_888,approved,buyer_888,purchase_1036,no,2026-06-12 09:06:00,sports,607.00,item_not_as_described,refund_req_3036
34,42.36,no,agent_023,approved,buyer_9008,purchase_104145,yes,2026-04-10 05:53:00,clothing,30.38, wrong_size ,refund_req_304145
77,300.97,no,agent_021,approved,buyer_0003,purchase_101975,no,2026-04-23 14:41:00,fashion,173.30,item_not_as_described,refund_req_301975
1,626.77,no,agent_103,  approved  ,buyer_0184,purchase_103572,yes,2026-05-30 03:38:00,  electronics  ,569.20,item_not_as_described,refund_req_303572
23,78.86,yes,agent_702,approved,buyer_0045,purchase_104396,no,2026-05-04 04:40:00,Clothing,65.79,,refund_req_304396
69,42.45,no,agent_103,approved,buyer_9003,purchase_104300,no,2026-04-20 07:31:00,Beauty,27.65,damaged_item,refund_req_304300
91,1317.64,no,agent_028,approved,buyer_0545,purchase_100412,,2026-05-10 19:23:00, luxury ,1091.55,item_not_as_described,refund_req_300412
,155.64,no,agent_025,approved,buyer_0406,purchase_101012,no,2026-05-24 17:11:00,beauty,92.85,damaged_item,refund_req_301012
85,1107.45,no,agent_006,approved,buyer_0579,purchase_101033,yes,2026-05-08 20:41:00,beauty,322.43,changed_mind,refund_req_301033
61,1443.63,no,agent_021,approved,buyer_0251,purchase_102424,yes,2026-04-17 10:27:00,luxury,1134.23,changed_mind,refund_req_302424
40,133.37,no,agent_008,APPROVED,buyer_0128,purchase_101260,yes,2026-04-18 03:40:00,sports,79.14,item_not_as_described,refund_req_301260
1,2240.19,yes,agent_901,approved,buyer_9901,purchase_104910,no,2026-05-03 08:16:00,luxury,1997.00,damaged_item,refund_req_304910
4,208.02,yes,agent_102,approved,buyer_0030,purchase_103602,yes,2026-05-15 11:47:00,clothing,137.55,changed_mind,refund_req_303602
34,247.04,no,agent_003,approved,buyer_9004,purchase_104253,yes,2026-04-19 16:21:00,home,173.41,damaged_item,refund_req_304253
12,1574.96,no,agent_016,  approved  ,buyer_0105,purchase_103052,no,2026-06-07 00:45:00,appliances,1448.33,not_working,refund_req_303052
,1773.38,no,agent_888,approved,buyer_888,purchase_1037,no,2026-06-13 09:16:00,electronics,1161.28,,refund_req_3037
90,79.16,no,agent_009,  approved  ,buyer_0447,purchase_100036,no,2026-04-04 21:26:00,beauty,50.25,damaged_item,refund_req_300036
48,2040.50,no,agent_007,DECLINED,buyer_0479,purchase_100551,no,2026-06-06 14:50:00,luxury,1481.01,damaged_item,refund_req_300551
119,186.18,no,agent_015,declined,buyer_0456,purchase_102273,no,2026-06-18 16:59:00,sports,75.87,damaged_item,refund_req_302273
62,1137.69,no,agent_016,APPROVED,buyer_0334,purchase_103416,yes,2026-06-01 06:52:00,fashion,1137.69,item_not_as_described,refund_req_303416
39,988.39,no,agent_004,declined,buyer_0494,purchase_100710,no,2026-04-21 19:08:00,luxury,333.65,item_not_as_described,refund_req_300710
23,111.15,no,agent_803,approved,buyer_8003,purchase_104719,no,2026-05-27 00:20:00,sports,88.32,item_not_as_described,refund_req_304719
97,1600.13,no,agent_005,declined,buyer_0197,purchase_100757,no,2026-06-20 12:00:00,electronics,1247.35,missing_accessory,refund_req_300757
,210.11,no,agent_102,approved,buyer_0286,purchase_103727,yes,2026-04-14 20:45:00,clothing,110.93,,refund_req_303727
69,486.09,no,agent_029,declined,buyer_0039,purchase_101348,yes,2026-06-17 07:36:00,home,397.82, item_not_as_described ,refund_req_301348
81,1410.00,no,agent_028,approved,buyer_0299,purchase_102727,no,2026-06-11 01:16:00,electronics,721.19,damaged_item,refund_req_302727
97,2716.66,no,agent_002, approved ,buyer_0211,purchase_102323,yes,2026-04-10 06:52:00,luxury,1260.73,damaged_item,refund_req_302323
1,2770.79,yes,agent_902,approved,buyer_9905,purchase_104863,no,2026-05-20 06:08:00,luxury,2483.00,changed_mind,refund_req_304863
101,81.94,no,agent_023,declined,buyer_0043,purchase_102210,no,2026-05-19 04:55:00, books ,45.91,,refund_req_302210
27,1216.59,no,agent_703,approved,buyer_0436,purchase_104457,,2026-04-20 20:23:00,sports,1172.89,wrong_size,refund_req_304457
108,88.24,no,agent_002,approved,buyer_0237,purchase_102896,yes,2026-05-04 17:07:00, books ,62.21,changed_mind,refund_req_302896
51,1061.59,yes,agent_030,approved,buyer_0476,purchase_103322,no,2026-04-28 16:44:00,electronics,1061.59,damaged_item,refund_req_303322
39,1615.98,no,agent_026,declined,buyer_0368,purchase_102245,no,2026-06-14 08:47:00,appliances,599.96,missing_part,refund_req_302245
8,2859.63,no,agent_012,approved,buyer_0143,purchase_103183,no,2026-05-21 14:19:00,luxury,2418.09,damaged_item,refund_req_303183
25,2115.51,no,agent_023,approved,buyer_0330,purchase_103060,no,2026-05-29 19:02:00,luxury,1394.93,damaged_item,refund_req_303060
90,60.98,no,agent_023,approved,buyer_0307,purchase_100069,yes,2026-06-13 07:16:00,home,43.75,damaged_item,refund_req_300069
58,434.35,no,agent_023,approved,buyer_0114,purchase_102345,no,2026-05-20 12:26:00,sports,345.13,wrong_size,refund_req_302345
34,216.01,no,agent_015,approved,buyer_0498,purchase_101805,,2026-05-31 22:52:00,home,82.65,missing_part,refund_req_301805
28,76.50,no,agent_017,declined,buyer_0160,purchase_101219,no,2026-05-27 00:29:00,books,44.63, wrong_item_received ,refund_req_301219
52,835.39,no,agent_021,declined,buyer_0111,purchase_102654,no,2026-04-19 09:40:00,appliances,464.41,damaged_item,refund_req_302654
6,979.52,yes,agent_901, approved ,buyer_9903,purchase_104770,no,2026-05-20 19:49:00,appliances,855.94,damaged_item,refund_req_304770
,174.44,no,agent_024,approved,buyer_0408,purchase_102579,no,2026-05-05 08:55:00,home,92.32,damaged_item,refund_req_302579
54,1503.74,no,agent_028,declined,buyer_0163,purchase_100869,no,2026-04-14 13:56:00,electronics,788.91,damaged_item,refund_req_300869
40,540.70,no,agent_018,approved,buyer_0508,purchase_100860,yes,2026-06-03 05:17:00,home,332.95,item_not_as_described,refund_req_300860
67,2748.13,no,agent_017,approved,buyer_0026,purchase_100442,yes,2026-04-19 11:21:00,luxury,824.85,damaged_item,refund_req_300442
35,340.06,no,agent_001,declined,buyer_0029,purchase_100609,yes,2026-04-08 20:43:00,home,125.19,missing_part,refund_req_300609
3,1955.58,yes,agent_901,approved,buyer_9903,purchase_104872,no,2026-05-30 14:43:00,Luxury,1788.26,item_not_as_described,refund_req_304872
42,1833.49,yes,agent_010,approved,buyer_0541,purchase_101738,no,2026-04-26 13:34:00,electronics,652.39,item_not_as_described,refund_req_301738
41,248.02,no,agent_006,approved,buyer_0363,purchase_101558,no,2026-05-20 16:16:00,home,181.97,damaged_item,refund_req_301558
82,52.49,no,agent_005,approved,buyer_0111,purchase_102785,no,2026-06-21 07:21:00,beauty,15.54,damaged_item,refund_req_302785
3,293.52,no,agent_103,approved,buyer_0589,purchase_103543,no,2026-06-08 03:38:00,home,251.99,damaged_item,refund_req_303543
40,29.75,no,agent_010,declined,buyer_0255,purchase_102380,no,2026-04-05 12:35:00,beauty,6.89,changed_mind,refund_req_302380
39,34.20,no,agent_025,approved,buyer_0488,purchase_102362,,2026-04-30 19:50:00,sports,19.51,damaged_item,refund_req_302362
25,2110.87,no,agent_003,  approved  ,buyer_0293,purchase_103058,no,2026-04-18 16:47:00,electronics,1744.77,not_working,refund_req_303058
13,219.75,no,agent_803,approved,buyer_8003,purchase_104641,yes,2026-05-10 19:06:00,electronics,204.98,item_not_as_described,refund_req_304641
71,66.84,yes,agent_011,declined,buyer_0057,purchase_100515,no,2026-05-29 07:06:00,clothing,36.24,wrong_size,refund_req_300515
48,1063.51,no,agent_030, declined ,buyer_0514,purchase_102280,no,2026-04-25 22:00:00,books,243.33,damaged_item,refund_req_302280
