order_amount,agent_id,customer_id,override,decision_time_minutes,order_id,created_at,category,evidence,return_id,return_amount,decision,reason
"25,72",agent_020,buyer_0553,0,81,purchase_102185,13.04.2026 07:21,beauty,1,refund_req_302185,"8,36",approve,changed_mind
"13,30",agent_006,buyer_0453,0,46,purchase_100689,12.04.2026 13:55,books,1,refund_req_300689,"6,91",reject,wrong_item_received
"61,03",agent_028,buyer_9006,0,68,purchase_104095,30.04.2026 16:00,fashion,0,refund_req_304095,"49,12",approve,item_not_as_described
"116,14",agent_018,buyer_0032,0,73,purchase_101655,16.06.2026 14:13,fashion,,refund_req_301655,"39,67",approve,item_not_as_described
"1.471,28",agent_004,buyer_0588,0,70,purchase_102409,07.05.2026 18:01,luxury,0,refund_req_302409,"344,05",approve,item_not_as_described
"26,45",agent_013,buyer_0337,0,99,purchase_100023,13.05.2026 08:56, beauty ,1,refund_req_300023,"18,59",approve,changed_mind
"1.250,26",agent_010,buyer_0578,0,59,purchase_103288,17.04.2026 15:43,  fashion  ,1,refund_req_303288,"1.250,26",approve,  changed_mind  
"1.043,28",agent_701,buyer_0415,0,17,purchase_104479,27.04.2026 04:29,fashion,1,refund_req_304479,"706,91",approve,changed_mind
"1.595,75",agent_901,buyer_9902,1,3,purchase_104772,06.04.2026 00:52,appliances,0,refund_req_304772,"1.588,84",approve,not_working
"1.988,26",agent_101,buyer_0081,1,19,purchase_103882,13.05.2026 03:56,luxury,1,refund_req_303882,"1.453,78",approve,changed_mind
"904,68",agent_012,buyer_0100,0,50,purchase_101274,12.04.2026 19:37,beauty,1,refund_req_301274,"526,41",approve,changed_mind
"162,86",agent_803,buyer_8003,0,25,purchase_104752,29.05.2026 11:03,beauty,,refund_req_304752,"133,85",approve,damaged_item
"1.721,57",agent_015,buyer_0342,1,34,purchase_103950,27.04.2026 06:18,appliances,0,refund_req_303950,"1.196,57",APPROVE,not_working
"402,26",agent_008,buyer_0280,0,79,purchase_102603,24.05.2026 07:21,fashion,1,refund_req_302603,"256,26",approve,changed_mind
"77,83",agent_030,buyer_0099,0,84,purchase_100182,30.05.2026 03:17,clothing,1,refund_req_300182,"46,92",approve,changed_mind
"1.772,93",agent_901,buyer_9902,1,5,purchase_104876,24.05.2026 04:57,luxury,0,refund_req_304876,"1.712,63",approve,damaged_item
"1.079,88",agent_026,buyer_0473,0,43,purchase_101696,28.04.2026 02:27,electronics,0,refund_req_301696,"348,99",reject, damaged_item 
"1.967,59",agent_101,buyer_0570,1,2,purchase_103792,21.05.2026 06:59,electronics,1,refund_req_303792,"1.236,72",approve,item_not_as_described
"1.717,57",agent_029,buyer_0031,0,47,purchase_100414,07.06.2026 07:08,appliances,1,refund_req_300414,"595,36",Approve,not_working
"1.734,42",agent_015,buyer_0298,0,50,purchase_103481,15.04.2026 07:20,electronics,0,refund_req_303481,"1.734,42",approve,item_not_as_described
"1.135,31",agent_006,buyer_0458,0,37,purchase_103353,19.05.2026 14:37,fashion,0,refund_req_303353,"1.135,31",approve,item_not_as_described
"2.245,98",agent_006,buyer_0035,1,9,purchase_103820,14.06.2026 11:31,luxury,0,refund_req_303820,"2.048,31",approve,changed_mind
"72,06",agent_013,buyer_0377,0,104,purchase_101309,07.05.2026 11:42,beauty,1,refund_req_301309,"55,91",approve,allergic_reaction
"1.049,62",agent_701,buyer_0321,0,15,purchase_104359,24.05.2026 01:10,books,1,refund_req_304359,"823,63",approve,changed_mind
"1.053,62",agent_015,buyer_0400,0,36,purchase_101351,18.06.2026 10:10,appliances,0,refund_req_301351,"876,48",approve, damaged_item 
"956,54",agent_103,buyer_0223,0,3,purchase_103691,26.04.2026 12:26,electronics,1,refund_req_303691,"540,51",approve,damaged_item
"2.307,86",agent_006,buyer_0566,0,42,purchase_100636,17.04.2026 16:51,luxury,1,refund_req_300636,"1.469,91",approve,damaged_item
"234,21",agent_030,buyer_0560,0,43,purchase_100461,20.04.2026 01:58,appliances,1,refund_req_300461,"52,61",approve,missing_part
"1.033,06",agent_025,buyer_0180,0,74,purchase_100353,17.06.2026 01:25,electronics,0,refund_req_300353,"342,06",approve,missing_accessory
"49,90",agent_003,buyer_0527,0,59,purchase_100340,13.05.2026 11:52,beauty,0,refund_req_300340,"16,04",approve,allergic_reaction
"2.049,27",agent_003,buyer_0115,0,44,purchase_103009,15.05.2026 17:54,electronics,0,refund_req_303009,"1.292,86",approve,not_working
"521,42",agent_004,buyer_0474,0,74,purchase_100634,29.04.2026 15:59,electronics,0,refund_req_300634,"107,46",reject,missing_accessory
"20,25",agent_020,buyer_0236,0,58,purchase_102668,14.06.2026 17:14,books,0,refund_req_302668,"6,02",reject,wrong_item_received
"1.232,30",agent_013,buyer_0201,0,12,purchase_103021,20.06.2026 04:21,electronics,0,refund_req_303021,"923,62",approve, item_not_as_described 
"170,80",agent_101,buyer_0447,0,5,purchase_103551,25.05.2026 00:33,clothing,0,refund_req_303551,"157,62",approve,item_not_as_described
"1.254,95",agent_702,buyer_0547,0,26,purchase_104402,04.04.2026 03:07,books,0,refund_req_304402,"1.071,38",approve,changed_mind
"1.019,72",agent_030,buyer_0037,0,41,purchase_100432,09.05.2026 00:04,BOOKS,1,refund_req_300432,"448,24",  approve  ,damaged_item
"267,41",agent_020,buyer_0227,1,,purchase_102641,05.06.2026 18:42,fashion,0,refund_req_302641,"200,37",approve,changed_mind
"322,22",agent_005,buyer_0166,0,112,purchase_101557,21.04.2026 06:41,home,1,refund_req_301557,"197,39",reject,damaged_item
"119,55",agent_001,buyer_0370,0,65,purchase_101604,19.05.2026 14:33,  home  ,1,refund_req_301604,"32,69",approve,item_not_as_described
"1.023,75",agent_014,buyer_9007,0,58,purchase_104280,18.06.2026 19:47,fashion,0,refund_req_304280,"859,46",  approve  ,wrong_size
"1.362,52",agent_803,buyer_8003,0,16,purchase_104710,27.05.2026 00:56,electronics,1,refund_req_304710,"1.025,15",approve,missing_accessory
"2.310,30",agent_001,buyer_0499,0,49,purchase_101946,15.05.2026 05:34,luxury,,refund_req_301946,"1.612,27",reject,item_not_as_described
"129,46",agent_023,buyer_9001,0,15,purchase_104162,22.05.2026 13:21, clothing ,1,refund_req_304162,"95,83", approve ,  item_not_as_described  
"1.837,36",agent_021,buyer_0132,1,27,purchase_104001,25.05.2026 01:04,luxury,1,refund_req_304001,"1.635,19",approve,
"31,07",agent_102,buyer_9005,0,31,purchase_104310,15.05.2026 16:25,sports,0,refund_req_304310,"27,64",approve,wrong_size
"384,00",agent_014,buyer_0108,0,57,purchase_100292,06.06.2026 14:53,home,0,refund_req_300292,"147,36",reject,item_not_as_described
"427,52",agent_025,buyer_0036,0,59,purchase_101685,31.05.2026 23:07,sports,0,refund_req_301685,"249,64",approve,item_not_as_described
"2.770,79",agent_902,buyer_9905,1,1,purchase_104863,20.05.2026 06:08,luxury,,refund_req_304863,"2.483,00",approve,changed_mind
"2.490,29",agent_013,buyer_0562,1,25,purchase_103847,22.05.2026 14:20,luxury,1,refund_req_303847,"1.730,39",approve,changed_mind
"1.777,59",agent_901,buyer_9903,1,6,purchase_104920,29.05.2026 18:07,electronics,0,refund_req_304920,"1.680,02",approve,item_not_as_described
"441,12",agent_030,buyer_0364,1,96,purchase_102794,19.05.2026 20:35,sports,0,refund_req_302794,"184,01",approve,damaged_item
"399,38",agent_004,buyer_0225,0,90,purchase_100920,15.04.2026 14:00,  sports  ,0,refund_req_300920,"275,86",approve,damaged_item
"579,32",agent_014,buyer_0368,1,46,purchase_101476,10.06.2026 08:11,home,0,refund_req_301476,"312,42",APPROVE,missing_part
"1.252,18",agent_004,buyer_0591,0,53,purchase_103309,15.06.2026 14:03,  fashion  ,0,refund_req_303309,"1.252,18",approve,item_not_as_described
"1.194,17",agent_018,buyer_0384,0,56,purchase_101725,10.05.2026 21:01,sports,0,refund_req_301725,"576,66",approve,item_not_as_described
"2.088,18",agent_801,buyer_8001,0,10,purchase_104633,09.05.2026 18:28,electronics,0,refund_req_304633,"2.001,89",approve,damaged_item
"1.171,35",agent_003,buyer_0338,0,54,purchase_100107,12.04.2026 03:53,books,1,refund_req_300107,"450,61",approve, changed_mind 
"1.617,81",agent_101,buyer_0489,0,4,purchase_103546,27.04.2026 23:27,luxury,0,refund_req_303546,"1.347,70",approve,changed_mind
"988,75",agent_902,buyer_9904,1,7,purchase_104767,26.05.2026 01:59,electronics,0,refund_req_304767,"849,71",approve,not_working
"2.650,24",agent_901,buyer_9901,1,4,purchase_104808,19.04.2026 15:45,luxury,0,refund_req_304808,"2.543,63",approve,
"446,66",agent_024,buyer_0343,0,94,purchase_101968,04.05.2026 02:45,home,0,refund_req_301968,"373,50",reject,missing_part
"143,99",agent_017,buyer_0136,0,82,purchase_102322,16.06.2026 20:47,beauty,0,refund_req_302322,"73,38",approve,
"813,26",agent_006,buyer_0537,0,62,purchase_100740,22.04.2026 20:44,luxury,1,refund_req_300740,"356,68",approve,item_not_as_described
"84,05",agent_014,buyer_0594,0,43,purchase_100498,01.06.2026 01:12,books,0,refund_req_300498,"68,51",reject,damaged_item
"135,07",agent_026,buyer_0110,0,37,purchase_101117,02.04.2026 19:38,home,1,refund_req_301117,"32,72",approve,damaged_item
"126,98",agent_002,buyer_0196,0,66,purchase_100756,08.06.2026 13:14,clothing,0,refund_req_300756,"33,54",reject,changed_mind
"16,66",agent_777,buyer_701,0,31,purchase_1032,11.06.2026 09:23,Books,1,refund_req_3032,"16,26",approve,damaged_item
"21,81",agent_101,buyer_0218,1,5,purchase_103647,15.05.2026 16:49,beauty,1,refund_req_303647,"11,58",approve,damaged_item
"20,78",agent_015,buyer_0014,0,77,purchase_100782,26.05.2026 07:12,books,1,refund_req_300782,"16,06", approve ,changed_mind
"1.332,91",agent_016,buyer_0234,0,82,purchase_102540,17.05.2026 02:14,appliances,0,refund_req_302540,"806,86",approve,damaged_item
"1.464,11",agent_013,buyer_0472,0,71,purchase_102285,12.05.2026 07:12,electronics,1,refund_req_302285,"839,68",approve,damaged_item
"2.535,80",agent_003,buyer_0211,1,6,purchase_103809,14.05.2026 14:38,luxury,0,refund_req_303809,"1.813,06",approve,damaged_item
"337,72",agent_028,buyer_0446,0,65,purchase_101614,05.05.2026 02:59,home,1,refund_req_301614,"285,18",approve,item_not_as_described
"1.293,97",agent_703,buyer_0281,0,19,purchase_104349,18.04.2026 01:20,clothing,0,refund_req_304349,"654,19",approve,wrong_size
"76,62",agent_007,buyer_0263,0,58,purchase_101015,20.06.2026 01:10,beauty,0,refund_req_301015,"31,35",reject,changed_mind
"235,70",agent_023,buyer_0534,0,125,purchase_102766,13.05.2026 07:03,sports,,refund_req_302766,"84,62",reject,damaged_item
"18,80",agent_011,buyer_0069,0,75,purchase_102768,04.05.2026 15:19,books,1,refund_req_302768,"8,59",approve,damaged_item
"442,11",agent_026,buyer_0053,0,52,purchase_100901,13.05.2026 16:17,fashion,,refund_req_300901,"237,95",approve,item_not_as_described
"51,98",agent_015,buyer_0160,0,87,purchase_102015,04.04.2026 06:38,clothing,1,refund_req_302015,"32,47",approve,changed_mind
"474,44",agent_103,buyer_0562,0,1,purchase_103595,04.05.2026 17:14, electronics ,0,refund_req_303595,"353,91",approve,  item_not_as_described  
"356,81",agent_008,buyer_0551,0,31,purchase_100209,06.05.2026 02:32,sports,,refund_req_300209,"202,55",reject,item_not_as_described
"936,10",agent_901,buyer_9901,1,4,purchase_104954,02.05.2026 03:20,luxury,0,refund_req_304954,"964,45",approve,changed_mind
"1.037,75",agent_101,buyer_0495,0,4,purchase_103604,18.04.2026 07:29,appliances,0,refund_req_303604,"740,90",approve,damaged_item
"1.412,26",agent_005,buyer_0538,0,41,purchase_102661,19.04.2026 07:25,luxury,0,refund_req_302661,"713,36",approve,damaged_item
"130,01",agent_009,buyer_0013,0,83,purchase_102833,12.04.2026 05:29,fashion,1,refund_req_302833,"87,40",approve,wrong_size
"1.114,39",agent_025,buyer_0575,0,57,purchase_102423,17.04.2026 00:51,electronics,1,refund_req_302423,"365,32",reject,
"259,63",agent_029,buyer_0555,0,23,purchase_102570,14.06.2026 00:49,sports,1,refund_req_302570,"157,07",approve,damaged_item
"53,77",agent_018,buyer_0388,0,47,purchase_100302,04.06.2026 06:18,beauty,0,refund_req_300302,"26,80",reject,damaged_item
"216,41",agent_023,buyer_0456,0,74,purchase_100997,04.04.2026 15:32,sports,1,refund_req_300997,"79,56",approve,  wrong_size  
"736,14",agent_023,buyer_0486,0,61,purchase_101075,04.05.2026 21:42,  appliances  ,0,refund_req_301075,"193,10",approve,damaged_item
"2.011,57",agent_014,buyer_0208,0,64,purchase_100218,03.05.2026 10:48,electronics,0,refund_req_300218,"1.555,74",approve,missing_accessory
"1.055,84",agent_011,buyer_0240,0,70,purchase_102177,15.05.2026 05:13,sports,1,refund_req_302177,"743,72",approve,damaged_item
"27,86",agent_019,buyer_0475,0,75,purchase_102232,11.05.2026 13:16,books,1,refund_req_302232,"19,39",approve,wrong_item_received
"2.135,44",agent_901,buyer_9902,1,2,purchase_104766,02.06.2026 07:55,electronics,0,refund_req_304766,"2.002,26",approve,missing_accessory
"62,09",agent_015,buyer_0049,0,75,purchase_102875,26.05.2026 02:05,books,1,refund_req_302875,"21,46",approve,wrong_item_received
"1.600,35",agent_030,buyer_0341,1,86,purchase_100562,18.06.2026 02:41,appliances,0,refund_req_300562,"1.173,31",reject,  missing_part  
"2.947,58",agent_019,buyer_0292,0,63,purchase_102465,31.05.2026 07:20,luxury,0,refund_req_302465,"2.217,39",reject,changed_mind
"121,75",agent_018,buyer_0073,0,64,purchase_100324,17.04.2026 02:15,sports,1,refund_req_300324,"44,82",approve,damaged_item
"407,71",agent_013,buyer_0251,0,57,purchase_101210,30.05.2026 12:27,sports,1,refund_req_301210,"321,02",approve,item_not_as_described
"1.272,77",agent_030,buyer_0055,0,90,purchase_101445,26.05.2026 00:19,beauty,1,refund_req_301445,"606,57",reject,allergic_reaction
"1.094,46",agent_026,buyer_9001,0,41,purchase_104258,28.05.2026 15:17,fashion,0,refund_req_304258,"761,68", approve ,item_not_as_described
"1.072,25",agent_003,buyer_0407,0,23,purchase_103429,15.04.2026 00:30,appliances,0,refund_req_303429,"1.072,25",approve,not_working
"122,56",agent_009,buyer_0116,0,79,purchase_101262,19.04.2026 13:01,beauty,1,refund_req_301262,"81,65",reject,allergic_reaction
"1.348,41",agent_005,buyer_0186,0,50,purchase_103356,03.06.2026 16:21,electronics,0,refund_req_303356,"1.348,41",approve,
"103,25",agent_013,buyer_0510,1,32,purchase_101554,02.06.2026 12:15,home,0,refund_req_301554,"54,59",approve,missing_part
"78,47",agent_101,buyer_0090,0,5,purchase_103725,09.04.2026 17:27,beauty,0,refund_req_303725,"72,89",approve,allergic_reaction
"1.215,30",agent_010,buyer_0098,0,59,purchase_101977,16.06.2026 03:19,home,1,refund_req_301977,"264,63",approve,missing_part
"1.355,47",agent_902,buyer_9905,1,4,purchase_104905,19.04.2026 01:07,appliances,0,refund_req_304905,"1.161,72",approve,  missing_part  
"951,19",agent_028,buyer_0265,1,57,purchase_100522,22.04.2026 03:51,appliances,1,refund_req_300522,"619,47",approve,missing_part
"49,30",agent_017,buyer_0548,0,75,purchase_101245,26.04.2026 02:36, clothing ,1,refund_req_301245,"31,27",approve,wrong_size
"156,09",agent_028,buyer_0586,0,26,purchase_100275,03.04.2026 00:10,home,1,refund_req_300275,"53,68",approve,item_not_as_described
"39,20",agent_017,buyer_0343,0,77,purchase_102623,02.05.2026 07:06,beauty,1,refund_req_302623,"19,81",approve,damaged_item
"132,04",agent_006,buyer_0367,0,82,purchase_100961,26.05.2026 21:37,clothing,0,refund_req_300961,"42,39",approve,changed_mind
"1.163,08",agent_802,buyer_8002,0,9,purchase_104571,04.06.2026 10:01,beauty,1,refund_req_304571,"926,42",approve,damaged_item
"200,62",agent_021,buyer_0281,0,53,purchase_100338,06.06.2026 16:35,fashion,1,refund_req_300338,"111,11",approve,changed_mind
"1.205,77",agent_003,buyer_0330,0,8,purchase_103018,12.04.2026 00:58,appliances,0,refund_req_303018,"938,67",approve,damaged_item
"248,34",agent_803,buyer_8003,1,7,purchase_104638,04.06.2026 16:17,fashion,,refund_req_304638,"197,19",approve,item_not_as_described
"2.292,56",agent_003,buyer_0190,0,11,purchase_103259,20.06.2026 00:05,LUXURY,0,refund_req_303259,"2.292,56",approve,changed_mind
"222,87",agent_013,buyer_0414,0,78,purchase_101985,03.05.2026 05:49,home,0,refund_req_301985,"167,28",approve, missing_part 
"253,77",agent_030,buyer_0083,0,93,purchase_102045,24.05.2026 10:17,clothing,1,refund_req_302045,"121,34",approve,wrong_size
"1.887,22",agent_012,buyer_0439,0,27,purchase_103175,15.05.2026 20:51,  electronics  ,0,refund_req_303175,"1.343,73",approve,not_working
"201,98",agent_004,buyer_0036,0,51,purchase_102679,02.04.2026 21:13,home,0,refund_req_302679,"158,35",approve,missing_part
"1.273,11",agent_012,buyer_0326,0,35,purchase_103268,02.05.2026 18:42,fashion,1,refund_req_303268,"1.273,11",approve,item_not_as_described
"439,72",agent_011,buyer_0148,0,42,purchase_100932,19.04.2026 21:45,sports,0,refund_req_300932,"115,21",approve,damaged_item
"1.516,75",agent_902,buyer_9904,1,5,purchase_104761,09.06.2026 07:01,appliances,0,refund_req_304761,"1.456,17",approve,damaged_item
"198,78",agent_015,buyer_0041,0,59,purchase_101638,17.05.2026 01:45,home,0,refund_req_301638,"117,52",approve,damaged_item
"1.347,80",agent_013,buyer_0123,1,13,purchase_103823,23.05.2026 12:14,electronics,0,refund_req_303823,"1.194,00",approve,item_not_as_described
"1.087,10",agent_019,buyer_0220,0,38,purchase_102978,07.04.2026 02:36,electronics,0,refund_req_302978,"815,73",approve,not_working
"809,92",agent_017,buyer_9002,0,64,purchase_104155,27.04.2026 04:49,electronics,0,refund_req_304155,"763,53",approve,item_not_as_described
"994,14",agent_002,buyer_0487,1,13,purchase_103811,10.04.2026 03:51,appliances,0,refund_req_303811,"796,08",approve,damaged_item
"114,07",agent_004,buyer_0309,0,83,purchase_100041,10.04.2026 01:16,  beauty  ,0,refund_req_300041,"31,79",reject,damaged_item
"1.837,42",agent_024,buyer_0276,1,10,purchase_104036,31.05.2026 12:27,electronics,0,refund_req_304036,"1.757,58",approve,damaged_item
"1.070,63",agent_901,buyer_9902,1,6,purchase_104868,20.05.2026 09:40,electronics,0,refund_req_304868,"997,04",approve,damaged_item
"1.009,16",agent_012,buyer_0179,0,28,purchase_103320,15.06.2026 21:27,fashion,0,refund_req_303320,"1.009,16",Approve,changed_mind
"311,10",agent_802,buyer_8002,0,20,purchase_104643,30.04.2026 14:24,sports,0,refund_req_304643,"233,90",approve,damaged_item
"1.711,74",agent_005,buyer_0505,1,27,purchase_103272,24.05.2026 11:02,electronics,0,refund_req_303272,"1.711,74",approve,item_not_as_described
"422,19",agent_030,buyer_9001,0,69,purchase_104090,13.05.2026 12:10,home,0,refund_req_304090,"224,82",approve,damaged_item
"1.205,07",agent_018,buyer_0598,0,61,purchase_101695,12.06.2026 08:25,appliances,1,refund_req_301695,"613,70",approve,damaged_item
"75,35",agent_030,buyer_0273,0,,purchase_100055,16.04.2026 23:59,home,0,refund_req_300055,"23,20",approve,item_not_as_described
"1.278,83",agent_004,buyer_0414,0,107,purchase_100303,28.04.2026 06:20,electronics,0,refund_req_300303,"255,91",approve,missing_accessory
"584,85",agent_701,buyer_0561,0,25,purchase_104476,31.05.2026 05:48,home,1,refund_req_304476,"577,05",approve,damaged_item
"379,50",agent_001,buyer_0441,0,77,purchase_100852,11.06.2026 13:17,sports,0,refund_req_300852,"88,21",approve,item_not_as_described
